papel,5.3213248876761865,10.043318671894077,3.3915989528864627,0.7833832859096406,0.8351670686833184,0.2716969146969221,22.921655833048238,0,157337.31105577791,156821.0
tesoura,1.4590672210887006,2.1574635757375615,1.0497892268642675,0.6370178289708626,0.6031145718046074,0.36421132004293155,43.956043956043956,0,101304.2953699978,100413.0
tesoura,1.7850309320442228,2.632266143886615,1.0321574639038433,0.4123735695231267,0.14760615917240658,0.22508609965022394,44.3301834352418,0,104873.35548288145,103663.0
tesoura,1.8224181526638294,1.1555374096317554,0.385856017138454,0.23663552684741454,0.208034547784266,0.16079620747945272,43.99618805590851,0,78764.98552852443,77718.0
tesoura,2.7919712039781484,0.8664918581752957,0.4482322103042721,0.19301173120233328,0.1443710884869471,0.1353741360650839,43.995672556797686,0,70549.10469059068,69555.0
tesoura,0.9342952622252235,1.1197180120451327,0.7194412896485389,0.13530938117146646,0.14083422225725012,0.06139727079963347,39.39008894536214,0,73415.03692507498,72377.0
tesoura,0.95781249342805,1.8343885846342218,0.778060684294534,0.16088731534258338,0.12689895272519383,0.05685132518469543,36.78993518871521,0,55468.867265981244,54289.0
tesoura,2.0275215051874538,0.9260280352138542,1.2027309886490674,0.3069361510490777,0.11537995039528577,0.10877623372652416,38.78231859883236,0,59153.483702498605,58162.0
tesoura,1.36878386460197,1.4958488846352638,1.3609777041759914,0.4363823642423607,0.11534436957566124,0.11173097987560662,35.12558869701727,0,64829.1021154839,63893.0
tesoura,1.4497842605510274,0.6227912363388486,0.6096401766412259,0.17085585547265666,0.02729881979682616,0.04586655559546466,43.277454669859736,0,56856.41131094385,55691.0
tesoura,5.78259682595963,2.9871947073439067,2.429649196459376,0.622375229824725,0.2607402282049787,0.24022333811126412,38.24488585828639,0,149728.12063103198,149014.0
tesoura,3.5914250068438505,2.084263785258635,1.8983985274657225,0.2802251893544516,0.26245493363955524,0.13153452930539805,42.81725100837728,0,120274.0444169088,119549.0
tesoura,2.0991731901406103,1.414521835979046,1.4470465994572679,0.4318010020767607,0.19455789366611118,0.06527905042230227,40.50190597204574,0,93960.89391069108,93132.0
tesoura,2.174374853710353,3.049954191773686,0.5054181729793449,0.45986159909772245,0.15569567738295445,0.11838450335337274,37.75015160703456,0,95101.44681495661,94282.0
tesoura,1.9407595746974935,1.729096568744545,0.6665439746688205,0.12232698069973316,0.07548979577100794,0.0757069374929229,38.963007883565794,0,87790.08152921742,86900.0
tesoura,1.172079690678371,1.4343590377587978,0.5735933665218707,0.29895276922360464,0.11551145891927542,0.10496938986304295,40.0266844563042,0,86420.97716733799,85660.0
tesoura,4.206144139283139,3.7634990635492453,0.993829708450415,0.2734330582744191,0.17562936722458625,0.05880139684721195,42.012261089073206,0,87101.33526086662,86426.0
